siniestro_id,poliza_id,anio_ocurrencia,fecha_siniestro,fecha_reporte,tipo_siniestro,monto_siniestro,deducible,monto_neto,monto_pagado,estado_siniestro,monto_reserva,mes_siniestro
9129,92863,2023,2024-11-03,2024-11-13,Colision,14279.28,2141.89,12137.39,12137.39,Pagado,0,11
9130,92868,2023,2024-01-06,2024-01-10,Danos,21402.86,3210.43,18192.43,18192.43,Pagado,0,1
9131,92881,2023,2024-04-03,2024-04-08,Colision,9804.41,1800,8004.41,8004.41,Pagado,0,4
9132,92884,2023,2024-01-23,2024-01-24,Colision,14188.95,2128.34,12060.61,0,En proceso,11987.98,1
9133,92916,2023,2023-07-25,2023-08-07,Robo Parcial,4758.81,1800,2958.81,0,En proceso,3042.9,7
9134,92916,2023,2024-03-18,2024-03-23,Colision,10010.43,1800,8210.43,8210.43,Pagado,0,3
9135,92923,2023,2023-04-05,2023-04-18,Colision,7269.22,1800,5469.22,5469.219999999999,Pagado,0,4
9136,92938,2023,2024-02-11,2024-02-14,Colision,5942.74,1800,4142.74,4142.74,Pagado,0,2
9137,92942,2023,2023-10-09,2023-10-24,Colision,61262.51,9189.38,52073.13,0,En proceso,43347.64,10
9138,92952,2023,2024-01-13,2024-01-24,Colision,4242.6,1800,2442.6,2442.6,Pagado,0,1
9139,92965,2023,2024-01-13,2024-01-21,Colision,10726.6,1800,8926.6,8926.599999999999,Pagado,0,1
9140,92996,2023,2024-07-10,2024-07-13,Colision,12053.34,1808,10245.34,10245.34,Pagado,0,7
9141,93001,2023,2024-05-11,2024-05-16,Robo Parcial,14301.91,2145.29,12156.62,12156.62,Pagado,0,5
9142,93022,2023,2023-09-09,2023-09-18,Colision,70422.08,10563.31,59858.77,59858.770000000004,Pagado,0,9
9143,93024,2023,2024-02-25,2024-03-03,Colision,39608.04,5941.21,33666.84,33666.84,Pagado,0,2
9144,93036,2023,2024-03-29,2024-04-02,Colision,8754.87,1800,6954.87,6954.87,Pagado,0,3
9145,93047,2023,2024-01-09,2024-01-19,Danos,21819.53,3272.93,18546.6,18546.6,Pagado,0,1
9146,93061,2023,2024-07-10,2024-07-16,Danos,11951.72,1800,10151.72,10151.720000000001,Pagado,0,7
9147,93062,2023,2023-10-30,2023-10-31,Colision,19323.7,2898.56,16425.15,16425.15,Pagado,0,10
9148,93062,2023,2024-09-10,2024-09-15,Colision,6833.65,1800,5033.65,5033.65,Pagado,0,9
9149,93064,2023,2023-09-15,2023-09-20,Danos,36320.04,5448.01,30872.03,0,En proceso,30011.37,9
9150,93072,2023,2023-08-04,2023-08-17,Danos,24230.63,3634.59,20596.04,20596.04,Pagado,0,8
9151,93094,2023,2024-01-01,2024-01-04,Danos,20905.61,3135.84,17769.77,17769.77,Pagado,0,1
9152,93095,2023,2024-02-16,2024-02-18,Robo Parcial,21230.57,3184.58,18045.98,18045.98,Pagado,0,2
9153,93097,2023,2023-05-22,2023-05-22,Colision,5477.77,1800,3677.77,0,En proceso,3342.58,5
9154,93101,2023,2024-08-07,2024-08-08,Colision,25561.16,3834.17,21726.99,21726.989999999998,Pagado,0,8
9155,93145,2023,2024-10-08,2024-10-10,Robo Total,78852,11827.8,67024.2,67024.2,Pagado,0,10
9156,93146,2023,2024-10-07,2024-10-22,Colision,13666.97,2050.05,11616.92,11616.92,Pagado,0,10
9157,93177,2023,2023-07-28,2023-08-01,Colision,26042.31,3906.35,22135.96,22135.96,Pagado,0,7
9158,93182,2023,2023-11-23,2023-11-30,Colision,6161.46,1800,4361.46,4361.46,Pagado,0,11
9159,93183,2023,2024-02-23,2024-03-06,Danos,11950.53,1800,10150.53,10150.53,Pagado,0,2
9160,93185,2023,2023-12-03,2023-12-11,Colision,12557.33,1883.6,10673.73,10673.73,Pagado,0,12
9161,93220,2023,2024-01-11,2024-01-16,Colision,29383.91,4407.59,24976.33,24976.33,Pagado,0,1
9162,93223,2023,2024-08-04,2024-08-08,Colision,26781.5,4017.22,22764.27,22764.27,Pagado,0,8
9163,93225,2023,2024-10-19,2024-11-03,Colision,9828.9,1800,8028.9,8028.9,Pagado,0,10
9164,93227,2023,2024-04-08,2024-04-18,Colision,9405.39,1800,7605.39,7605.39,Pagado,0,4
9165,93249,2023,2024-08-25,2024-09-03,Colision,25826.46,3873.97,21952.49,21952.49,Pagado,0,8
9166,93259,2023,2024-09-21,2024-09-27,Colision,14233.73,2135.06,12098.67,0,En proceso,12736.11,9
9167,93268,2023,2024-10-23,2024-11-05,Colision,50775.64,7616.35,43159.3,0,Rechazado,0,10
9168,93270,2023,2024-03-27,2024-04-05,Colision,25736.2,3860.43,21875.77,21875.77,Pagado,0,3
9169,93286,2023,2024-01-01,2024-01-15,Colision,10621.44,1800,8821.44,0,En proceso,9350.37,1
9170,93300,2023,2024-04-16,2024-04-28,Danos,29821.34,4473.2,25348.14,25348.140000000003,Pagado,0,4
9171,93309,2023,2023-07-26,2023-08-02,Danos,17952.97,2692.94,15260.02,15260.02,Pagado,0,7
9172,93312,2023,2023-08-16,2023-08-24,Danos,17136.87,2570.53,14566.34,14566.34,Pagado,0,8
9173,93314,2023,2023-05-11,2023-05-18,Colision,22501.03,3375.15,19125.87,0,En proceso,19597.61,5
9174,93318,2023,2023-11-29,2023-11-29,Colision,500,1800,0,0,Rechazado,0,11
9175,93321,2023,2024-05-01,2024-05-16,Colision,36547.74,5482.16,31065.58,31065.58,Pagado,0,5
9176,93322,2023,2024-01-13,2024-01-25,Colision,11897.53,1800,10097.53,10097.53,Pagado,0,1
9177,93328,2023,2024-04-10,2024-04-15,Colision,23987.13,3598.07,20389.06,0,En proceso,21435.3,4
9178,93352,2023,2023-09-04,2023-09-12,Danos,87158.48,13073.77,74084.71,0,En proceso,82405.51,9
9179,93362,2023,2024-02-02,2024-02-09,Danos,11494.03,1800,9694.03,9694.03,Pagado,0,2
9180,93363,2023,2024-03-09,2024-03-14,Colision,18172.62,2725.89,15446.73,15446.73,Pagado,0,3
9181,93367,2023,2023-04-03,2023-04-09,Colision,36266.8,5440.02,30826.78,30826.78,Pagado,0,4
9182,93391,2023,2024-06-18,2024-07-01,Colision,16330.38,2449.56,13880.82,13880.82,Pagado,0,6
9183,93393,2023,2024-06-21,2024-07-05,Colision,54206.05,8130.91,46075.15,46075.15,Pagado,0,6
9184,93409,2023,2023-10-18,2023-10-25,Danos,53876.5,8081.48,45795.03,45795.03,Pagado,0,10
9185,93414,2023,2024-05-29,2024-06-13,Colision,42342.93,6351.44,35991.49,35991.49,Pagado,0,5
9186,93421,2023,2024-08-10,2024-08-19,Danos,42499.48,6374.92,36124.56,36124.56,Pagado,0,8
9187,93423,2023,2023-12-22,2023-12-27,Colision,55074.64,8261.2,46813.44,46813.44,Pagado,0,12
9188,93430,2023,2024-03-23,2024-03-26,Danos,22459.3,3368.9,19090.41,0,En proceso,20204.84,3
9189,93449,2023,2024-02-19,2024-02-27,Colision,28337.2,4250.58,24086.62,24086.62,Pagado,0,2
9190,93461,2023,2023-05-07,2023-05-20,Colision,16843.11,2526.47,14316.64,14316.64,Pagado,0,5
9191,93502,2023,2024-02-20,2024-02-26,Colision,15326.28,2298.94,13027.34,13027.34,Pagado,0,2
9192,93503,2023,2023-12-25,2024-01-09,Colision,20239.09,3035.86,17203.23,17203.23,Pagado,0,12
9193,93508,2023,2024-01-16,2024-01-29,Colision,31797.92,4769.69,27028.23,27028.23,Pagado,0,1
9194,93508,2023,2023-09-01,2023-09-01,Colision,6211,1800,4411,4411,Pagado,0,9
9195,93510,2023,2024-03-29,2024-04-11,Colision,20798.78,3119.82,17678.96,0,En proceso,16087.44,3
9196,93516,2023,2023-11-29,2023-12-08,Danos,8038.28,1800,6238.28,6238.28,Pagado,0,11
9197,93527,2023,2024-06-02,2024-06-02,Colision,20224.76,3033.71,17191.04,17191.04,Pagado,0,6
9198,93542,2023,2023-06-08,2023-06-10,Danos,19325.42,2898.81,16426.61,16426.61,Pagado,0,6
9199,93549,2023,2023-12-04,2023-12-19,Colision,10408.01,1800,8608.01,0,En proceso,9582.48,12
9200,93569,2023,2024-08-25,2024-09-07,Danos,34375.45,5156.32,29219.13,0,En proceso,34130.91,8
9201,93579,2023,2024-04-20,2024-05-01,Colision,16750.36,2512.55,14237.81,14237.81,Pagado,0,4
9202,93584,2023,2023-08-23,2023-08-25,Colision,58709.69,8806.45,49903.24,0,En proceso,54885.16,8
9203,93592,2023,2024-06-27,2024-07-07,Colision,22795.4,3419.31,19376.09,0,En proceso,17056.16,6
9204,93630,2023,2024-01-11,2024-01-14,Danos,27990.3,4198.54,23791.75,23791.75,Pagado,0,1
9205,93658,2023,2024-03-25,2024-04-02,Colision,15669.8,2350.47,13319.33,13319.33,Pagado,0,3
9206,93663,2023,2024-11-03,2024-11-04,Colision,29632.9,4444.93,25187.96,25187.96,Pagado,0,11
9207,93663,2023,2024-07-21,2024-07-28,Danos,58477.1,8771.57,49705.54,49705.54,Pagado,0,7
9208,93690,2023,2024-07-22,2024-07-25,Robo Parcial,31050.81,4657.62,26393.19,26393.19,Pagado,0,7
9209,93691,2023,2023-07-22,2023-07-23,Colision,11957.8,1800,10157.8,10157.8,Pagado,0,7
9210,93698,2023,2024-07-10,2024-07-13,Colision,11275.05,1800,9475.05,9475.05,Pagado,0,7
9211,93704,2023,2024-01-26,2024-01-27,Colision,8787.67,1800,6987.67,6987.67,Pagado,0,1
9212,93722,2023,2024-06-14,2024-06-24,Robo Parcial,11449.67,1800,9649.67,0,En proceso,8378.54,6
9213,93739,2023,2023-11-02,2023-11-16,Danos,26559.22,3983.88,22575.34,22575.34,Pagado,0,11
9214,93775,2023,2024-01-29,2024-02-01,Colision,16822.94,2523.44,14299.5,0,En proceso,15491.46,1
9215,93788,2023,2023-05-28,2023-06-07,Colision,10476.77,1800,8676.77,8676.77,Pagado,0,5
9216,93793,2023,2023-12-23,2024-01-01,Colision,5877.06,1800,4077.06,4077.06,Pagado,0,12
9217,93801,2023,2023-12-07,2023-12-15,Robo Parcial,19935.04,2990.26,16944.79,16944.79,Pagado,0,12
9218,93806,2023,2023-10-31,2023-11-03,Colision,42349.03,6352.36,35996.68,35996.68,Pagado,0,10
9219,93813,2023,2024-04-23,2024-04-28,Colision,26262.38,3939.36,22323.02,22323.02,Pagado,0,4
9220,93824,2023,2024-04-13,2024-04-18,Robo Parcial,9366.3,1800,7566.3,7566.299999999999,Pagado,0,4
9221,93827,2023,2024-04-08,2024-04-12,Incendio,137217,20582.55,116634.45,116634.45,Pagado,0,4
9222,93831,2023,2023-12-30,2024-01-14,Robo Parcial,23847.33,3577.1,20270.23,20270.23,Pagado,0,12
9223,93852,2023,2023-07-16,2023-07-16,Danos,23791.42,3568.71,20222.71,20222.71,Pagado,0,7
9224,93874,2023,2024-02-25,2024-03-05,Colision,8705.61,1800,6905.61,0,En proceso,7507.55,2
9225,93892,2023,2024-09-26,2024-10-04,Danos,8372.97,1800,6572.97,0,En proceso,5263.73,9
9226,93896,2023,2023-09-20,2023-09-30,Colision,25050.95,3757.64,21293.31,21293.31,Pagado,0,9
9227,93900,2023,2023-10-31,2023-11-02,Robo Parcial,5913.85,1800,4113.85,4113.85,Pagado,0,10
9228,93919,2023,2024-01-04,2024-01-06,Colision,16597.43,2489.61,14107.81,14107.81,Pagado,0,1
9229,93955,2023,2023-06-29,2023-07-09,Colision,56021.5,8403.22,47618.27,47618.27,Pagado,0,6
9230,93955,2023,2023-08-27,2023-09-08,Colision,59941.51,8991.23,50950.28,50950.28,Pagado,0,8
9231,93957,2023,2023-11-15,2023-11-21,Colision,32902.03,4935.3,27966.72,27966.72,Pagado,0,11
9232,93963,2023,2023-12-15,2023-12-15,Colision,68723,10308.45,58414.55,58414.549999999996,Pagado,0,12
9233,93995,2023,2023-09-04,2023-09-18,Colision,28589.6,4288.44,24301.16,0,Rechazado,0,9
9234,94003,2023,2024-06-26,2024-07-02,Colision,26893.78,4034.07,22859.72,22859.719999999998,Pagado,0,6
9235,94039,2023,2024-02-10,2024-02-18,Colision,30230.75,4534.61,25696.14,25696.14,Pagado,0,2
9236,94040,2023,2023-09-24,2023-10-08,Colision,9016.28,1800,7216.28,7216.28,Pagado,0,9
9237,94046,2023,2023-04-07,2023-04-12,Colision,11914.51,1800,10114.51,10114.51,Pagado,0,4
9238,94071,2023,2024-01-27,2024-01-29,Colision,37046.18,5556.93,31489.25,0,En proceso,27883.27,1
9239,94076,2023,2024-01-21,2024-02-02,Colision,11175.14,1800,9375.14,9375.14,Pagado,0,1
9240,94077,2023,2023-05-05,2023-05-14,Colision,14946.89,2242.03,12704.86,12704.86,Pagado,0,5
9241,94078,2023,2024-09-26,2024-10-08,Colision,8183.75,1800,6383.75,0,En proceso,6893.22,9
9242,94084,2023,2024-03-21,2024-04-03,Robo Parcial,37178.78,5576.82,31601.96,0,En proceso,26249.47,3
9243,94086,2023,2023-09-28,2023-10-12,Danos,8508.09,1800,6708.09,6708.09,Pagado,0,9
9244,94093,2023,2024-05-12,2024-05-18,Danos,38873.25,5830.99,33042.26,33042.26,Pagado,0,5
9245,94093,2023,2024-07-10,2024-07-24,Danos,13434.38,2015.16,11419.22,0,En proceso,10218.92,7
9246,94108,2023,2024-02-19,2024-02-24,Robo Parcial,18797.4,2819.61,15977.79,15977.79,Pagado,0,2
9247,94122,2023,2024-02-11,2024-02-25,Danos,24966.62,3744.99,21221.63,21221.629999999997,Pagado,0,2
9248,94138,2023,2023-10-24,2023-11-08,Colision,40104.71,6015.71,34089,34089,Pagado,0,10
9249,94138,2023,2023-05-03,2023-05-12,Colision,9405.7,1800,7605.7,7605.7,Pagado,0,5
9250,94139,2023,2023-09-04,2023-09-15,Robo Parcial,41176.6,6176.49,35000.11,0,En proceso,37896.63,9
9251,94145,2023,2023-11-16,2023-11-28,Colision,12828.57,1924.29,10904.28,10904.279999999999,Pagado,0,11
9252,94158,2023,2024-02-19,2024-02-29,Colision,4156.54,1800,2356.54,2356.54,Pagado,0,2
9253,94164,2023,2023-12-28,2023-12-31,Robo Total,64192,9628.8,54563.2,0,En proceso,62727.83,12
9254,94184,2023,2024-03-26,2024-03-31,Colision,8355.91,1800,6555.91,0,En proceso,5477.56,3
9255,94184,2023,2023-09-12,2023-09-19,Danos,6588.88,1800,4788.88,4788.88,Pagado,0,9
9256,94192,2023,2023-08-21,2023-08-26,Danos,14592.01,2188.8,12403.21,12403.21,Pagado,0,8
9257,94215,2023,2024-08-29,2024-08-31,Robo Parcial,15569.81,2335.47,13234.34,13234.34,Pagado,0,8
9258,94217,2023,2024-02-26,2024-03-02,Robo Parcial,12694.07,1904.11,10789.96,10789.96,Pagado,0,2
9259,94219,2023,2024-03-07,2024-03-20,Colision,40242.16,6036.32,34205.84,34205.84,Pagado,0,3
9260,94221,2023,2023-06-17,2023-06-18,Robo Total,81029,12154.35,68874.65,68874.65,Pagado,0,6
9261,94227,2023,2024-07-12,2024-07-15,Colision,45461.85,6819.28,38642.57,38642.57,Pagado,0,7
9262,94249,2023,2023-11-25,2023-12-01,Colision,11305.32,1800,9505.32,9505.32,Pagado,0,11
9263,94257,2023,2024-02-05,2024-02-20,Colision,6247.8,1800,4447.8,4447.8,Pagado,0,2
9264,94258,2023,2024-07-08,2024-07-11,Colision,36518.96,5477.84,31041.12,0,En proceso,28182.02,7
9265,94299,2023,2024-04-04,2024-04-08,Robo Parcial,3705.64,1800,1905.64,1905.6399999999999,Pagado,0,4
9266,94300,2023,2023-10-17,2023-10-18,Colision,1543.22,1800,0,0,En proceso,0,10
9267,94314,2023,2024-12-10,2024-12-21,Robo Parcial,12147.68,1822.15,10325.52,10325.52,Pagado,0,12
9268,94315,2023,2023-07-30,2023-07-30,Colision,39249.6,5887.44,33362.16,0,En proceso,35216.11,7
9269,94333,2023,2024-01-08,2024-01-20,Colision,9230.3,1800,7430.3,7430.3,Pagado,0,1
9270,94333,2023,2024-03-13,2024-03-18,Danos,8446.51,1800,6646.51,6646.509999999999,Pagado,0,3
9271,94337,2023,2023-12-02,2023-12-08,Robo Parcial,14319.05,2147.86,12171.19,12171.19,Pagado,0,12
9272,94350,2023,2023-12-11,2023-12-26,Danos,23385.16,3507.77,19877.38,0,En proceso,16933.86,12
9273,94367,2023,2024-03-21,2024-03-30,Colision,93774.98,14066.25,79708.73,79708.73,Pagado,0,3
9274,94392,2023,2023-09-15,2023-09-30,Colision,17239.03,2585.85,14653.17,14653.169999999998,Pagado,0,9
9275,94399,2023,2023-11-20,2023-11-30,Colision,7313.54,1800,5513.54,5513.54,Pagado,0,11
9276,94402,2023,2023-07-25,2023-08-07,Robo Parcial,26713.17,4006.98,22706.2,22706.199999999997,Pagado,0,7
9277,94402,2023,2023-04-14,2023-04-15,Colision,17121.42,2568.21,14553.2,14553.199999999999,Pagado,0,4
9278,94405,2023,2023-11-05,2023-11-08,Colision,7405.69,1800,5605.69,5605.6900000000005,Pagado,0,11
9279,94419,2023,2023-10-13,2023-10-22,Colision,45429.66,6814.45,38615.21,38615.21,Pagado,0,10
9280,94427,2023,2024-02-15,2024-02-27,Danos,29955.9,4493.39,25462.52,25462.52,Pagado,0,2
9281,94431,2023,2024-04-21,2024-04-25,Colision,12807.37,1921.1,10886.26,10886.26,Pagado,0,4
9282,94441,2023,2023-10-30,2023-11-01,Colision,44631.9,6694.78,37937.11,37937.11,Pagado,0,10
9283,94450,2023,2024-02-27,2024-03-12,Colision,6832.82,1800,5032.82,5032.82,Pagado,0,2
9284,94463,2023,2024-06-16,2024-06-20,Danos,11785.87,1800,9985.87,0,En proceso,8136.72,6
9285,94473,2023,2023-04-16,2023-04-28,Colision,27511.19,4126.68,23384.51,0,En proceso,25457.75,4
9286,94481,2023,2024-07-21,2024-08-03,Colision,22247.06,3337.06,18910,0,En proceso,18589.81,7
9287,94482,2023,2023-11-08,2023-11-21,Danos,16042.45,2406.37,13636.08,13636.08,Pagado,0,11
9288,94485,2023,2023-09-04,2023-09-11,Colision,19579.29,2936.89,16642.4,16642.4,Pagado,0,9
9289,94488,2023,2024-01-27,2024-02-01,Robo Parcial,6243.12,1800,4443.12,0,En proceso,4003.95,1
9290,94489,2023,2024-07-10,2024-07-25,Colision,22861.55,3429.23,19432.32,19432.32,Pagado,0,7
9291,94495,2023,2023-05-04,2023-05-17,Robo Total,182247,27337.05,154909.95,154909.95,Pagado,0,5
9292,94502,2023,2023-11-12,2023-11-15,Colision,28662.67,4299.4,24363.27,24363.269999999997,Pagado,0,11
9293,94504,2023,2023-11-04,2023-11-15,Robo Parcial,9847.02,1800,8047.02,8047.0199999999995,Pagado,0,11
9294,94509,2023,2024-01-29,2024-02-13,Colision,23089.03,3463.35,19625.68,19625.68,Pagado,0,1
9295,94518,2023,2023-04-16,2023-04-17,Colision,6473.32,1800,4673.32,0,En proceso,5579.1,4
9296,94530,2023,2024-03-21,2024-03-28,Colision,18908.33,2836.25,16072.08,16072.08,Pagado,0,3
9297,94535,2023,2024-04-04,2024-04-10,Robo Total,178452,26767.8,151684.2,151684.2,Pagado,0,4
9298,94561,2023,2024-01-19,2024-01-23,Colision,17162.84,2574.43,14588.41,14588.41,Pagado,0,1
9299,94563,2023,2024-02-11,2024-02-24,Colision,8735.29,1800,6935.29,6935.29,Pagado,0,2
9300,94587,2023,2024-03-27,2024-04-09,Colision,19344.65,2901.7,16442.96,16442.96,Pagado,0,3
9301,94595,2023,2024-02-27,2024-03-06,Colision,21556.1,3233.42,18322.69,18322.690000000002,Pagado,0,2
9302,94599,2023,2023-05-12,2023-05-22,Danos,35198.56,5279.78,29918.77,0,En proceso,32986.36,5
9303,94607,2023,2024-01-13,2024-01-15,Danos,16640.97,2496.14,14144.82,14144.82,Pagado,0,1
9304,94612,2023,2024-05-14,2024-05-17,Colision,2386.61,1800,586.61,586.61,Pagado,0,5
9305,94634,2023,2024-02-04,2024-02-15,Danos,16147.57,2422.13,13725.43,13725.43,Pagado,0,2
9306,94645,2023,2023-09-20,2023-09-22,Colision,25326.78,3799.02,21527.76,21527.760000000002,Pagado,0,9
9307,94659,2023,2024-01-31,2024-02-08,Colision,10743.6,1800,8943.6,0,En proceso,9786.96,1
9308,94660,2023,2023-08-19,2023-08-28,Colision,14664.01,2199.6,12464.41,12464.41,Pagado,0,8
9309,94661,2023,2024-06-06,2024-06-11,Robo Parcial,6148.22,1800,4348.22,4348.22,Pagado,0,6
9310,94683,2023,2023-07-03,2023-07-12,Danos,30034.76,4505.21,25529.54,25529.539999999997,Pagado,0,7
9311,94713,2023,2023-05-31,2023-06-01,Colision,16245.61,2436.84,13808.77,13808.77,Pagado,0,5
9312,94745,2023,2024-05-24,2024-06-05,Danos,18960.68,2844.1,16116.58,16116.580000000002,Pagado,0,5
9313,94747,2023,2023-07-12,2023-07-18,Robo Parcial,22693.51,3404.03,19289.48,19289.48,Pagado,0,7
9314,94753,2023,2023-06-09,2023-06-09,Danos,52719.56,7907.93,44811.62,44811.62,Pagado,0,6
9315,94754,2023,2024-03-15,2024-03-21,Colision,42798.46,6419.77,36378.69,36378.69,Pagado,0,3
9316,94759,2023,2023-04-24,2023-05-08,Colision,36864.81,5529.72,31335.09,31335.089999999997,Pagado,0,4
9317,94775,2023,2023-08-16,2023-08-25,Colision,10824.79,1800,9024.79,0,En proceso,10737.75,8
9318,94806,2023,2023-05-09,2023-05-13,Colision,45688.42,6853.26,38835.16,38835.159999999996,Pagado,0,5
9319,94811,2023,2024-05-07,2024-05-08,Colision,32123.24,4818.49,27304.75,27304.75,Pagado,0,5
9320,94814,2023,2023-09-04,2023-09-17,Colision,14027.92,2104.19,11923.73,11923.73,Pagado,0,9
9321,94815,2023,2023-12-26,2024-01-01,Colision,20337.13,3050.57,17286.56,17286.56,Pagado,0,12
9322,94828,2023,2023-08-13,2023-08-26,Colision,10386.78,1800,8586.78,0,En proceso,9737.77,8
9323,94838,2023,2023-06-08,2023-06-21,Colision,24321.67,3648.25,20673.42,20673.42,Pagado,0,6
9324,94851,2023,2023-09-12,2023-09-26,Danos,21231.28,3184.69,18046.59,18046.59,Pagado,0,9
9325,94851,2023,2023-06-28,2023-07-05,Colision,11430.77,1800,9630.77,0,En proceso,10050.31,6
9326,94852,2023,2024-06-06,2024-06-10,Danos,31646.41,4746.96,26899.44,26899.440000000002,Pagado,0,6
9327,94877,2023,2024-08-28,2024-09-07,Robo Parcial,30840.17,4626.03,26214.15,26214.15,Pagado,0,8
9328,94885,2023,2023-09-11,2023-09-18,Colision,38720.43,5808.06,32912.36,0,En proceso,33718.77,9
9329,94893,2023,2024-11-13,2024-11-19,Colision,14141.62,2121.24,12020.37,12020.369999999999,Pagado,0,11
9330,94903,2023,2023-11-02,2023-11-16,Colision,19793.75,2969.06,16824.69,0,En proceso,14525.89,11
9331,94922,2023,2023-06-04,2023-06-15,Colision,8570.91,1800,6770.91,6770.91,Pagado,0,6
9332,94928,2023,2024-01-29,2024-01-31,Colision,13864.23,2079.63,11784.6,11784.6,Pagado,0,1
9333,94964,2023,2024-05-22,2024-05-30,Colision,14628.75,2194.31,12434.44,12434.439999999999,Pagado,0,5
9334,94999,2023,2023-09-03,2023-09-18,Colision,25651.01,3847.65,21803.36,21803.36,Pagado,0,9
9335,95000,2023,2024-06-30,2024-07-01,Colision,2205.92,1800,405.92,405.92,Pagado,0,6
9336,95014,2023,2024-11-11,2024-11-17,Colision,7169.42,1800,5369.42,5369.42,Pagado,0,11
9337,95031,2023,2024-09-27,2024-10-03,Colision,40707.23,6106.09,34601.15,34601.15,Pagado,0,9
9338,95032,2023,2023-07-25,2023-08-07,Colision,26664.7,3999.71,22665,22665,Pagado,0,7
9339,95034,2023,2023-08-22,2023-09-02,Colision,33230.57,4984.59,28245.98,28245.98,Pagado,0,8
9340,95044,2023,2023-10-16,2023-10-27,Colision,31479.88,4721.98,26757.9,26757.899999999998,Pagado,0,10
9341,95054,2023,2024-03-07,2024-03-22,Colision,44241.36,6636.2,37605.16,37605.16,Pagado,0,3
9342,95070,2023,2023-08-03,2023-08-15,Robo Parcial,10900.28,1800,9100.28,9100.28,Pagado,0,8
9343,95071,2023,2023-10-09,2023-10-22,Colision,50011.76,7501.76,42510,42510,Pagado,0,10
9344,95071,2023,2024-02-02,2024-02-02,Colision,22301.26,3345.19,18956.07,18956.07,Pagado,0,2
9345,95081,2023,2024-08-15,2024-08-18,Colision,11910.22,1800,10110.22,10110.22,Pagado,0,8
9346,95089,2023,2023-12-30,2024-01-06,Danos,6838.81,1800,5038.81,5038.81,Pagado,0,12
9347,95098,2023,2023-12-03,2023-12-03,Colision,8889.4,1800,7089.4,7089.4,Pagado,0,12
9348,95132,2023,2023-06-28,2023-07-10,Colision,40471.25,6070.69,34400.57,34400.57,Pagado,0,6
9349,95161,2023,2023-12-31,2024-01-11,Colision,15381.57,2307.24,13074.34,13074.34,Pagado,0,12
9350,95186,2023,2023-07-06,2023-07-14,Robo Parcial,21743.62,3261.54,18482.08,18482.08,Pagado,0,7
9351,95189,2023,2023-05-19,2023-05-30,Colision,17112.63,2566.89,14545.73,14545.73,Pagado,0,5
9352,95201,2023,2024-08-02,2024-08-06,Danos,32466.62,4869.99,27596.63,0,En proceso,27444.58,8
9353,95203,2023,2023-12-07,2023-12-18,Colision,10841.34,1800,9041.34,9041.34,Pagado,0,12
9354,95205,2023,2024-09-27,2024-10-04,Colision,14301.8,2145.27,12156.53,12156.53,Pagado,0,9
9355,95209,2023,2024-05-21,2024-05-31,Colision,23861.81,3579.27,20282.54,0,En proceso,17423.26,5
9356,95228,2023,2024-03-16,2024-03-29,Colision,39216.19,5882.43,33333.76,33333.76,Pagado,0,3
9357,95246,2023,2024-02-26,2024-03-02,Colision,20853.67,3128.05,17725.62,17725.62,Pagado,0,2
9358,95256,2023,2024-06-23,2024-06-29,Danos,11803.24,1800,10003.24,10003.24,Pagado,0,6
9359,95263,2023,2024-07-23,2024-08-03,Danos,39045.54,5856.83,33188.71,33188.71,Pagado,0,7
9360,95284,2023,2023-04-13,2023-04-23,Colision,78128.26,11719.24,66409.02,66409.02,Pagado,0,4
9361,95284,2023,2024-01-24,2024-02-05,Colision,56795.27,8519.29,48275.98,48275.979999999996,Pagado,0,1
9362,95312,2023,2023-10-18,2023-10-19,Colision,52644.39,7896.66,44747.73,44747.73,Pagado,0,10
9363,95313,2023,2024-02-28,2024-03-09,Colision,10164.27,1800,8364.27,8364.27,Pagado,0,2
9364,95327,2023,2023-09-14,2023-09-22,Colision,15035.6,2255.34,12780.26,12780.26,Pagado,0,9
9365,95327,2023,2023-08-11,2023-08-16,Colision,60647.39,9097.11,51550.28,51550.28,Pagado,0,8
9366,95331,2023,2024-07-27,2024-08-08,Colision,25560.27,3834.04,21726.23,21726.23,Pagado,0,7
