poliza_id,anio_suscripcion,numero_renovacion,poliza_original_id,poliza_status,edad_conductor,experiencia_anos,score_crediticio,genero,estado,codigo_postal,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,ano_vehiculo,canal_venta,fecha_inicio,fecha_vencimiento,exposicion,suma_asegurada,prima_neta
135683,2024,4,1026,Vigente,52,33,659,F,Estado de Mexico,51731,Mazda,Mazda3,Sedan,2007,Banco,2024-06-14,2025-06-14,0.547945205479452,72276,2019.1665511983679
135684,2024,4,1027,Vigente,30,11,754,F,Nuevo Leon,71260,Mazda,Mazda3,Sedan,2016,Digital,2024-08-01,2025-08-01,0.41643835616438357,160620,1326.7252272524531
135685,2024,4,1034,Vigente,49,30,622,M,Coahuila,32780,Volkswagen,Jetta,Sedan,2010,Agente,2024-08-15,2025-08-15,0.3780821917808219,150947,935.3974300658984
135686,2024,4,1035,Vigente,40,22,640,F,Baja California,25729,Ford,EcoSport,SUV,2013,Directo,2024-05-07,2025-05-07,0.6520547945205479,177966,1994.4517529087645
135687,2024,4,1037,Vigente,29,8,566,F,Ciudad de Mexico,04005,Honda,Civic,Sedan,2005,Agente,2024-12-10,2025-12-10,0.057534246575342465,133454,209.96233364274448
135688,2024,4,1040,Vigente,26,7,574,F,Tamaulipas,91192,Chevrolet,Aveo,Sedan,2011,Directo,2024-05-18,2025-05-18,0.6219178082191781,76299,1543.6487665007314
135689,2024,4,1042,Vigente,33,14,571,F,Coahuila,33849,Toyota,Yaris,Hatchback,2008,Directo,2024-03-31,2025-03-31,0.7534246575342466,111111,1774.0750359952765
135690,2024,4,1044,Vigente,41,23,670,F,Coahuila,34636,Toyota,Corolla,Sedan,2005,Directo,2024-03-12,2025-03-12,0.8054794520547945,136618,1960.065140113696
135691,2024,4,1055,Vigente,42,24,648,F,Chihuahua,31913,Volkswagen,Polo,Hatchback,2015,Banco,2024-07-31,2025-07-31,0.4191780821917808,105029,890.55170567513
135692,2024,4,1057,Vigente,40,18,653,M,Coahuila,34004,Chevrolet,Equinox,SUV,2008,Directo,2024-07-01,2025-07-01,0.5013698630136987,166182,1513.7241331246348
135693,2024,4,1067,Vigente,42,24,660,M,Guanajuato,44224,Hyundai,Accent,Sedan,2013,Agente,2024-10-26,2025-10-26,0.18082191780821918,115800,429.2066856644813
135694,2024,4,1071,Vigente,30,11,593,M,Coahuila,28711,Mazda,Mazda3,Sedan,2015,Directo,2024-08-05,2025-08-05,0.4054794520547945,122003,1066.6999945197108
135695,2024,4,1075,Vigente,40,22,678,F,Coahuila,25637,Ford,EcoSport,SUV,2008,Digital,2024-04-22,2025-04-22,0.6931506849315069,121475,1987.2348140378715
135696,2024,4,1080,Vigente,44,26,646,M,Tamaulipas,89488,Kia,Rio,Sedan,2017,Banco,2024-06-17,2025-06-17,0.5397260273972603,137518,1314.7605027188877
135697,2024,4,1081,Vigente,35,17,695,M,Coahuila,31884,Nissan,Versa,Sedan,2011,Agente,2024-03-10,2025-03-10,0.810958904109589,138986,1978.8658424535915
135698,2024,4,1083,Vigente,46,28,696,M,Estado de Mexico,53957,Volkswagen,Vento,Sedan,2012,Banco,2024-01-08,2025-01-08,0.9808219178082191,106914,3151.1586815393603
135699,2024,4,1086,Vigente,41,22,637,F,Coahuila,31684,Toyota,Corolla,Sedan,2016,Directo,2024-09-02,2025-09-02,0.3287671232876712,210507,868.0194923199456
135700,2024,4,1087,Vigente,42,24,637,M,Estado de Mexico,52309,Toyota,Yaris,Hatchback,2010,Banco,2024-11-25,2025-11-25,0.09863013698630137,105441,286.8887683122851
135701,2024,4,1093,Vigente,53,35,547,M,Jalisco,50933,Volkswagen,Vento,Sedan,2009,Directo,2024-02-19,2025-02-19,0.8657534246575342,96267,2786.599566062013
135702,2024,4,1094,Vigente,37,19,546,F,Coahuila,28537,Toyota,Yaris,Hatchback,2015,Directo,2024-03-08,2025-03-08,0.8164383561643835,126561,1780.7321768196136
135703,2024,4,1098,Vigente,45,25,640,F,Coahuila,27001,Volkswagen,Jetta,Sedan,2007,Agente,2024-09-08,2025-09-08,0.31232876712328766,141744,764.5790392138589
135704,2024,4,1101,Vigente,48,30,623,M,Estado de Mexico,56808,Hyundai,Accent,Sedan,2013,Directo,2024-02-14,2025-02-14,0.8794520547945206,116682,2859.6588678542166
135705,2024,4,1102,Vigente,32,13,651,M,Coahuila,28549,Chevrolet,Equinox,SUV,2013,Digital,2024-02-06,2025-02-06,0.9013698630136986,181074,3043.050374209604
135706,2024,4,1103,Vigente,31,11,599,M,Ciudad de Mexico,07793,Honda,Civic,Sedan,2010,Digital,2024-04-29,2025-04-29,0.673972602739726,189787,2620.283073522132
135707,2024,4,1104,Vigente,51,32,549,F,Coahuila,32086,Ford,EcoSport,SUV,2012,Digital,2024-04-11,2025-04-11,0.7232876712328767,158669,2598.508394000985
135708,2024,4,1110,Vigente,34,16,657,F,Coahuila,34282,Chevrolet,Aveo,Sedan,2011,Banco,2024-07-24,2025-07-24,0.4383561643835616,86853,1103.4610295939513
135709,2024,4,1115,Vigente,45,27,586,F,Ciudad de Mexico,05688,Ford,Fiesta,Hatchback,2014,Agente,2024-12-13,2025-12-13,0.049315068493150684,96649,141.8609024466581
135710,2024,4,1125,Vigente,54,34,NA,M,Jalisco,45065,Nissan,Versa,Sedan,2013,Directo,2024-05-13,2025-05-13,0.6356164383561644,110975,2083.9663104992424
135711,2024,4,1126,Vigente,42,24,658,M,Ciudad de Mexico,01826,Nissan,Sentra,Sedan,2017,Digital,2024-02-11,2025-02-11,0.8876712328767123,199754,3170.965127162564
135712,2024,4,1128,Vigente,43,25,633,M,Estado de Mexico,54071,Kia,Rio,Sedan,2012,Agente,2024-06-06,2025-06-06,0.5698630136986301,78865,1765.7087007926707
135713,2024,4,1130,Vigente,38,19,690,F,Puebla,77319,Ford,EcoSport,SUV,2010,Banco,2024-03-14,2025-03-14,0.8,152513,2378.441858716287
135714,2024,4,1132,Vigente,42,24,NA,F,Puebla,76787,Volkswagen,Jetta,Sedan,2014,Banco,2024-05-21,2025-05-21,0.6136986301369863,191186,1587.4566130812693
135715,2024,4,1133,Vigente,50,28,589,M,Coahuila,28362,Toyota,Corolla,Sedan,2011,Directo,2024-06-23,2025-06-23,0.5232876712328767,127478,1511.6469834495244
135716,2024,4,1138,Vigente,49,31,623,F,Coahuila,33117,Nissan,Versa,Sedan,2011,Directo,2024-09-21,2025-09-21,0.27671232876712326,118516,658.9900978729946
135717,2024,4,1141,Vigente,30,12,597,M,Estado de Mexico,51398,Volkswagen,Polo,Hatchback,2014,Agente,2024-01-15,2025-01-15,0.9616438356164384,139763,3206.702734896994
135718,2024,4,1142,Vigente,29,9,712,M,Estado de Mexico,52519,Mazda,Mazda3,Sedan,2009,Digital,2024-07-10,2025-07-10,0.4767123287671233,104462,1679.5770085208585
135719,2024,4,1143,Vigente,40,21,741,F,Coahuila,28467,Volkswagen,Jetta,Sedan,2011,Digital,2024-04-15,2025-04-15,0.7123287671232876,158278,1777.0666355875458
135720,2024,4,1147,Vigente,41,22,692,F,Guanajuato,45127,Toyota,Corolla,Sedan,2012,Directo,2024-09-05,2025-09-05,0.32054794520547947,142100,785.0235650577869
135721,2024,4,1148,Vigente,39,20,694,M,Michoacan,61578,Toyota,Corolla,Sedan,2010,Directo,2024-09-30,2025-09-30,0.25205479452054796,149027,622.2305060632445
135722,2024,4,1149,Vigente,31,13,689,M,Ciudad de Mexico,03790,Hyundai,Accent,Sedan,2015,Directo,2024-07-05,2025-07-05,0.4904109589041096,109650,1739.0305308711374
135723,2024,4,1150,Vigente,40,22,622,M,Coahuila,31770,Volkswagen,Vento,Sedan,2012,Agente,2024-05-27,2025-05-27,0.5972602739726027,140464,1459.9179046103545
135724,2024,4,1153,Vigente,47,29,588,F,Baja California,25028,Volkswagen,Polo,Hatchback,2016,Agente,2024-11-21,2025-11-21,0.1095890410958904,156246,247.4084776482393
135725,2024,4,1156,Vigente,48,30,NA,F,Nuevo Leon,68659,Mazda,Mazda3,Sedan,2012,Agente,2024-01-02,2025-01-02,0.9972602739726028,134701,2803.6072634204866
135726,2024,4,1157,Vigente,41,21,558,M,Estado de Mexico,57793,Kia,Rio,Sedan,2015,Banco,2024-05-23,2025-05-23,0.6082191780821918,87237,1905.61752032273
135727,2024,4,1159,Vigente,49,31,716,M,Tamaulipas,89667,Nissan,Versa,Sedan,2013,Digital,2024-08-05,2025-08-05,0.4054794520547945,113174,959.3759749757219
135728,2024,4,1161,Vigente,42,23,595,M,Guanajuato,37638,Hyundai,Accent,Sedan,2011,Banco,2024-07-29,2025-07-29,0.4246575342465753,74325,955.6390004121583
135729,2024,4,1162,Vigente,45,27,666,F,Coahuila,28551,Chevrolet,Equinox,SUV,2008,Banco,2024-12-25,2025-12-25,0.01643835616438356,151931,48.83969635413679
135730,2024,4,1166,Vigente,49,31,685,M,Coahuila,29433,Volkswagen,Jetta,Sedan,2011,Agente,2024-10-13,2025-10-13,0.21643835616438356,126385,520.3514867606335
135731,2024,4,1167,Vigente,37,19,658,F,Veracruz,97270,Nissan,Versa,Sedan,2014,Banco,2024-08-03,2025-08-03,0.410958904109589,115656,975.2983469262766
135732,2024,4,1169,Vigente,50,32,653,M,Jalisco,50553,Hyundai,Accent,Sedan,2010,Banco,2024-03-15,2025-03-15,0.7972602739726027,80855,2515.0019935460195
135733,2024,4,1170,Vigente,36,18,626,M,Tamaulipas,91544,Volkswagen,Polo,Hatchback,2014,Agente,2024-12-14,2025-12-14,0.04657534246575343,137150,102.86411002533762
135734,2024,4,1171,Vigente,22,4,NA,F,Ciudad de Mexico,09779,Toyota,Corolla,Sedan,2012,Digital,2024-09-02,2025-09-02,0.3287671232876712,173211,1540.6219629814493
135735,2024,4,1172,Vigente,37,18,632,M,Estado de Mexico,55153,Chevrolet,Aveo,Sedan,2012,Agente,2024-05-09,2025-05-09,0.6465753424657534,88564,2029.3108373487194
135736,2024,4,1173,Vigente,54,36,692,M,Chihuahua,35214,Ford,EcoSport,SUV,2010,Banco,2024-10-30,2025-10-30,0.16986301369863013,135726,594.3732617086052
135737,2024,4,1178,Vigente,22,4,718,F,Guanajuato,41896,Nissan,Versa,Sedan,2012,Banco,2024-11-18,2025-11-18,0.1178082191780822,99451,369.9126976475194
135738,2024,4,1180,Vigente,50,31,698,M,Puebla,79322,Ford,Fiesta,Hatchback,2017,Agente,2024-03-22,2025-03-22,0.7780821917808219,123084,2028.0266350006048
135739,2024,4,1181,Vigente,38,20,753,M,Coahuila,31075,Volkswagen,Jetta,Sedan,2011,Digital,2024-02-20,2025-02-20,0.863013698630137,175602,2194.89830579934
135740,2024,4,1186,Vigente,45,27,667,M,Chihuahua,33280,Nissan,March,Hatchback,2015,Agente,2024-01-09,2025-01-09,0.9780821917808219,121184,2119.5750040260014
135741,2024,4,1189,Vigente,33,15,754,F,Estado de Mexico,51776,Honda,City,Sedan,2008,Digital,2024-01-08,2025-01-08,0.9808219178082191,116240,3506.3158573751784
135742,2024,4,1190,Vigente,29,11,538,M,Coahuila,30155,Ford,EcoSport,SUV,2011,Agente,2024-07-08,2025-07-08,0.4821917808219178,150776,1573.8187507925638
135743,2024,4,1192,Vigente,56,36,597,M,Baja California,26387,Nissan,March,Hatchback,2010,Agente,2024-07-10,2025-07-10,0.4767123287671233,76514,1171.1392671860533
135744,2024,4,1193,Vigente,46,28,641,M,Coahuila,29279,Toyota,Yaris,Hatchback,2018,Directo,2024-10-24,2025-10-24,0.1863013698630137,146013,415.7100482946209
135745,2024,4,1195,Vigente,22,4,734,F,Coahuila,31581,Chevrolet,Equinox,SUV,2010,Agente,2024-11-08,2025-11-08,0.14520547945205478,145317,578.0144333655168
135746,2024,4,1196,Vigente,29,11,NA,M,Michoacan,62408,Toyota,Corolla,Sedan,2011,Directo,2024-11-29,2025-11-29,0.08767123287671233,189864,249.10320718696943
135747,2024,4,1199,Vigente,45,27,723,F,Estado de Mexico,54915,Kia,Rio,Sedan,2015,Directo,2024-03-23,2025-03-23,0.7753424657534247,124756,2545.833332134707
135748,2024,4,1200,Vigente,41,23,616,M,Coahuila,25851,Toyota,Corolla,Sedan,2014,Digital,2024-06-17,2025-06-17,0.5397260273972603,184839,1386.5846908957915
135749,2024,4,1201,Vigente,22,4,652,M,Estado de Mexico,50447,Nissan,Versa,Sedan,2014,Agente,2024-08-05,2025-08-05,0.4054794520547945,142421,1835.1587313045252
135750,2024,4,1204,Vigente,40,22,595,M,Coahuila,25606,Chevrolet,Equinox,SUV,2014,Banco,2024-03-09,2025-03-09,0.8136986301369863,159769,2439.121938053358
135751,2024,4,1206,Vigente,36,17,644,M,Coahuila,32609,Toyota,Yaris,Hatchback,2009,Agente,2024-11-15,2025-11-15,0.12602739726027398,106367,268.1951165581744
135752,2024,4,1208,Vigente,47,29,632,M,Coahuila,26881,Nissan,Versa,Sedan,2012,Directo,2024-06-07,2025-06-07,0.5671232876712329,106980,1331.5991775846549
135753,2024,4,1209,Vigente,39,21,713,F,Ciudad de Mexico,05434,Hyundai,Accent,Sedan,2009,Agente,2024-02-03,2025-02-03,0.9095890410958904,89927,2859.8673887386776
135754,2024,4,1210,Vigente,37,19,600,M,Baja California,29672,Toyota,Corolla,Sedan,2017,Agente,2024-12-20,2025-12-20,0.030136986301369864,258167,83.51602137079291
135755,2024,4,1211,Vigente,53,33,573,F,Coahuila,33598,Chevrolet,Aveo,Sedan,2013,Banco,2024-06-29,2025-06-29,0.5068493150684932,111427,1435.9763716032976
135756,2024,4,1213,Vigente,52,34,658,M,Jalisco,49803,Ford,Fiesta,Hatchback,2016,Banco,2024-05-19,2025-05-19,0.6191780821917808,87775,1787.9243940983158
135757,2024,4,1218,Vigente,44,24,589,F,Coahuila,31833,Volkswagen,Jetta,Sedan,2014,Agente,2024-05-15,2025-05-15,0.6301369863013698,148285,1554.2538272364236
135758,2024,4,1222,Vigente,29,11,710,M,Coahuila,31642,Seat,Ibiza,Hatchback,2014,Directo,2024-07-25,2025-07-25,0.43561643835616437,102320,1014.5695643983679
135759,2024,4,1226,Vigente,41,23,659,F,Coahuila,26366,Mazda,Mazda3,Sedan,2019,Agente,2024-02-23,2025-02-23,0.8547945205479452,241431,2329.620138809068
135760,2024,4,1230,Vigente,34,16,631,M,Coahuila,28365,Volkswagen,Vento,Sedan,2014,Agente,2024-06-20,2025-06-20,0.5315068493150685,117572,1390.7661611903225
135761,2024,4,1233,Vigente,31,13,634,M,Coahuila,28050,Volkswagen,Jetta,Sedan,2013,Agente,2024-09-23,2025-09-23,0.27123287671232876,173861,757.3562360206605
135762,2024,4,1235,Vigente,45,26,651,M,Baja California,28308,Toyota,Corolla,Sedan,2014,Digital,2024-09-10,2025-09-10,0.30684931506849317,147251,755.9562020352146
135763,2024,4,1238,Vigente,42,24,638,F,Coahuila,25824,Nissan,March,Hatchback,2015,Digital,2024-06-16,2025-06-16,0.5424657534246575,128327,1185.6628686698327
135764,2024,4,1246,Vigente,49,30,625,F,Estado de Mexico,53244,Ford,Fiesta,Hatchback,2013,Agente,2024-03-28,2025-03-28,0.7616438356164383,97957,2194.6183166617034
135765,2024,4,1248,Vigente,51,33,692,M,Ciudad de Mexico,09577,Honda,Civic,Sedan,2012,Agente,2024-09-10,2025-09-10,0.30684931506849317,225370,1351.0073696524084
135766,2024,4,1251,Vigente,33,14,682,M,Coahuila,31490,Toyota,Corolla,Sedan,2014,Banco,2024-08-14,2025-08-14,0.38082191780821917,176318,1066.2343793097548
135767,2024,4,1253,Vigente,35,17,648,F,Ciudad de Mexico,10078,Toyota,Corolla,Sedan,2011,Directo,2024-04-24,2025-04-24,0.6876712328767123,138663,2295.379670645966
135768,2024,4,1254,Vigente,37,19,705,F,Ciudad de Mexico,06920,Nissan,Sentra,Sedan,2006,Directo,2024-05-14,2025-05-14,0.6328767123287671,111535,2044.9552926550887
135769,2024,4,1259,Vigente,44,23,666,M,Coahuila,34581,Honda,Civic,Sedan,2015,Directo,2024-10-20,2025-10-20,0.19726027397260273,250398,542.4544842252308
135770,2024,4,1261,Vigente,27,9,685,F,Ciudad de Mexico,07805,Mazda,Mazda3,Sedan,2016,Agente,2024-12-13,2025-12-13,0.049315068493150684,151474,183.76518341436417
135771,2024,4,1264,Vigente,39,21,599,M,Coahuila,34457,Honda,Civic,Sedan,2013,Agente,2024-03-22,2025-03-22,0.7780821917808219,202278,2036.603977860106
135772,2024,4,1265,Vigente,53,35,680,F,Michoacan,61471,Volkswagen,Vento,Sedan,2013,Banco,2024-10-31,2025-10-31,0.16712328767123288,129018,483.6624378335989
135773,2024,4,1267,Vigente,47,27,573,F,Coahuila,29337,Nissan,March,Hatchback,2012,Directo,2024-06-12,2025-06-12,0.5534246575342465,114792,1190.0374252246065
135774,2024,4,1269,Vigente,28,9,661,M,Estado de Mexico,55115,Kia,Rio,Sedan,2014,Agente,2024-03-17,2025-03-17,0.7917808219178082,98829,2769.903451945148
135775,2024,4,1272,Vigente,51,33,667,M,Coahuila,30372,Chevrolet,Equinox,SUV,2014,Agente,2024-02-11,2025-02-11,0.8876712328767123,215692,3391.876228268949
135776,2024,4,1273,Vigente,38,20,598,M,Coahuila,32604,Honda,Civic,Sedan,2015,Agente,2024-08-22,2025-08-22,0.3589041095890411,171881,909.0657866599043
135777,2024,4,1276,Vigente,27,9,672,M,Baja California,28372,Nissan,Versa,Sedan,2011,Agente,2024-05-28,2025-05-28,0.5945205479452055,137333,1592.718090937997
135778,2024,4,1277,Vigente,30,11,675,F,Jalisco,45961,Honda,City,Sedan,2011,Agente,2024-05-21,2025-05-21,0.6136986301369863,147026,1925.201100233852
135779,2024,4,1279,Vigente,36,16,661,M,Michoacan,65206,Honda,Civic,Sedan,2011,Directo,2024-04-13,2025-04-13,0.7178082191780822,213776,1901.6560653381805
135780,2024,4,1280,Vigente,51,33,588,F,Estado de Mexico,54809,Volkswagen,Polo,Hatchback,2012,Agente,2024-06-17,2025-06-17,0.5397260273972603,122064,1922.6862313282143
135781,2024,4,1282,Vigente,33,15,652,M,Jalisco,51623,Chevrolet,Aveo,Sedan,2014,Agente,2024-10-07,2025-10-07,0.2328767123287671,104230,694.0531961576738
135782,2024,4,1285,Vigente,22,4,652,M,Puebla,78070,Mazda,Mazda3,Sedan,2016,Directo,2024-05-08,2025-05-08,0.6493150684931507,153251,2174.4002751370867
135783,2024,4,1286,Vigente,27,9,727,M,Chihuahua,34820,Volkswagen,Polo,Hatchback,2013,Agente,2024-11-22,2025-11-22,0.10684931506849316,119528,254.196044193713
135784,2024,4,1287,Vigente,45,26,710,F,Guanajuato,42548,Honda,Civic,Sedan,2010,Directo,2024-09-29,2025-09-29,0.2547945205479452,171715,645.2489892439078
135785,2024,4,1288,Vigente,44,26,652,M,Michoacan,65818,Hyundai,Accent,Sedan,2015,Directo,2024-03-09,2025-03-09,0.8136986301369863,93166,1877.437041333924
135786,2024,4,1290,Vigente,39,17,680,F,Ciudad de Mexico,10404,Honda,Civic,Sedan,2011,Directo,2024-11-13,2025-11-13,0.13150684931506848,166340,453.0185509130377
135787,2024,4,1292,Vigente,33,14,701,M,Veracruz,93261,Honda,Civic,Sedan,2013,Agente,2024-04-24,2025-04-24,0.6876712328767123,149888,1869.2091438654463
135788,2024,4,1293,Vigente,45,26,NA,M,Coahuila,25426,Volkswagen,Vento,Sedan,2015,Agente,2024-12-22,2025-12-22,0.024657534246575342,140417,60.268546431227286
135789,2024,4,1296,Vigente,47,28,708,M,Guanajuato,42560,Volkswagen,Jetta,Sedan,2017,Agente,2024-07-17,2025-07-17,0.4575342465753425,211308,1209.006200554598
135790,2024,4,1299,Vigente,45,26,NA,F,Coahuila,32618,Mazda,Mazda3,Sedan,2008,Agente,2024-11-10,2025-11-10,0.13972602739726028,79042,316.45324404127956
135791,2024,4,1300,Vigente,43,25,595,F,Guanajuato,44724,Chevrolet,Aveo,Sedan,2010,Digital,2024-12-21,2025-12-21,0.0273972602739726,71336,61.40134327221641
135792,2024,4,1302,Vigente,40,21,651,M,Coahuila,31278,Mazda,Mazda3,Sedan,2009,Banco,2024-08-24,2025-08-24,0.35342465753424657,79411,800.8375980925384
135793,2024,4,1303,Vigente,44,24,754,M,Veracruz,94333,Ford,EcoSport,SUV,2008,Agente,2024-09-13,2025-09-13,0.29863013698630136,95914,829.4395255511989
135794,2024,4,1311,Vigente,31,13,649,F,Coahuila,30730,Volkswagen,Vento,Sedan,2011,Agente,2024-03-24,2025-03-24,0.7726027397260274,129043,2049.679547153843
135795,2024,4,1312,Vigente,35,17,705,M,Michoacan,66938,Nissan,Versa,Sedan,2010,Agente,2024-06-30,2025-06-30,0.5041095890410959,97456,1169.5367157256735
135796,2024,4,1314,Vigente,36,16,603,M,Chihuahua,34217,Toyota,Corolla,Sedan,2016,Directo,2024-10-03,2025-10-03,0.24383561643835616,216540,647.8422317902363
135797,2024,4,1317,Vigente,43,21,607,M,Ciudad de Mexico,03088,Nissan,Sentra,Sedan,2009,Directo,2024-03-23,2025-03-23,0.7753424657534247,128085,2555.9702281037935
135798,2024,4,1319,Vigente,39,21,601,F,Coahuila,27771,Chevrolet,Equinox,SUV,2007,Digital,2024-04-14,2025-04-14,0.7150684931506849,99693,1995.6656218992684
135799,2024,4,1320,Vigente,39,21,576,F,Guanajuato,44378,Volkswagen,Jetta,Sedan,2013,Banco,2024-11-05,2025-11-05,0.15342465753424658,196959,399.3225647249499
135800,2024,4,1325,Vigente,33,15,616,M,Veracruz,94044,Toyota,Yaris,Hatchback,2010,Agente,2024-05-06,2025-05-06,0.6547945205479452,115961,1551.0286699872663
135801,2024,4,1328,Vigente,55,35,639,M,Coahuila,32666,Volkswagen,Jetta,Sedan,2014,Agente,2024-01-11,2025-01-11,0.9726027397260274,209355,3077.7540386662426
135802,2024,4,1329,Vigente,41,20,708,F,Estado de Mexico,57970,Nissan,Sentra,Sedan,2015,Digital,2024-09-14,2025-09-14,0.2958904109589041,132187,980.176701983163
135803,2024,4,1330,Vigente,26,8,600,F,Baja California,21133,Kia,Rio,Sedan,2010,Directo,2024-06-23,2025-06-23,0.5232876712328767,69818,1287.3302862170738
135804,2024,4,1332,Vigente,39,20,754,M,Coahuila,25703,Mazda,Mazda3,Sedan,2005,Banco,2024-05-10,2025-05-10,0.6438356164383562,91754,1482.8083880609543
135805,2024,4,1334,Vigente,58,40,596,F,Puebla,79334,Volkswagen,Jetta,Sedan,2011,Agente,2024-06-26,2025-06-26,0.5150684931506849,177767,1575.701634824127
135806,2024,4,1335,Vigente,40,22,701,M,Baja California,26952,Toyota,Corolla,Sedan,2007,Digital,2024-06-30,2025-06-30,0.5041095890410959,157003,1255.8069435739108
135807,2024,4,1337,Vigente,40,21,700,F,Coahuila,25947,Ford,Fiesta,Hatchback,2012,Agente,2024-10-14,2025-10-14,0.2136986301369863,91196,446.0868579667525
135808,2024,4,1338,Vigente,45,27,608,M,Tamaulipas,95471,Nissan,Sentra,Sedan,2010,Agente,2024-08-12,2025-08-12,0.3863013698630137,105306,905.1400250099781
135809,2024,4,1341,Vigente,26,6,669,F,Estado de Mexico,53557,Kia,Rio,Sedan,2016,Banco,2024-03-25,2025-03-25,0.7698630136986301,132582,2806.609934985989
135810,2024,4,1345,Vigente,47,27,575,M,Coahuila,34441,Toyota,Corolla,Sedan,2013,Agente,2024-12-15,2025-12-15,0.043835616438356165,172604,111.11958312186681
135811,2024,4,1346,Vigente,37,19,754,F,Coahuila,26184,Toyota,Corolla,Sedan,2010,Agente,2024-06-27,2025-06-27,0.5123287671232877,190942,1324.8954974219112
135812,2024,4,1350,Vigente,29,11,716,F,Jalisco,45668,Toyota,Corolla,Sedan,2014,Agente,2024-01-13,2025-01-13,0.9671232876712329,181473,3153.034270908212
135813,2024,4,1351,Vigente,44,25,722,F,Puebla,80588,Hyundai,Accent,Sedan,2012,Digital,2024-10-04,2025-10-04,0.2410958904109589,82011,548.2107351670762
135814,2024,4,1352,Vigente,46,28,622,M,Chihuahua,31856,Nissan,Sentra,Sedan,2013,Directo,2024-05-18,2025-05-18,0.6219178082191781,159336,1553.3671996970063
135815,2024,4,1354,Vigente,27,9,644,F,Tamaulipas,91104,Honda,City,Sedan,2014,Agente,2024-08-06,2025-08-06,0.40273972602739727,161300,1108.963830651583
135816,2024,4,1356,Vigente,36,18,655,F,Estado de Mexico,53289,Honda,Civic,Sedan,2012,Directo,2024-04-02,2025-04-02,0.7479452054794521,154878,2543.562350289757
135817,2024,4,1357,Vigente,41,22,572,F,Coahuila,27114,Nissan,Versa,Sedan,2009,Directo,2024-04-12,2025-04-12,0.7205479452054795,85866,1646.784782969535
135818,2024,4,1358,Vigente,39,21,691,F,Coahuila,25516,Seat,Ibiza,Hatchback,2015,Agente,2024-11-28,2025-11-28,0.09041095890410959,112768,193.9304499900614
135819,2024,4,1361,Vigente,32,13,593,F,Nuevo Leon,73416,Toyota,Corolla,Sedan,2010,Directo,2024-09-14,2025-09-14,0.2958904109589041,187054,970.5244644897375
135820,2024,4,1363,Vigente,42,24,661,M,Coahuila,29782,Mazda,Mazda3,Sedan,2015,Directo,2024-05-14,2025-05-14,0.6328767123287671,115206,1501.134394979029
