siniestro_id,anio_ocurrencia,anio_desarrollo,anio_calendario,numero_pago,monto_pago,monto_acumulado
7511,2023,0,2023,1,91166.05,79151.23
7511,2023,1,2024,2,43056.98,116533.71
7512,2023,0,2023,1,5115.15,4444.2
7512,2023,1,2024,2,2697.28,6787.68
7514,2023,0,2023,1,11062.75,8980.52
7514,2023,1,2024,2,4098.74,12307.79
7515,2023,0,2023,1,14356.15,12605.55
7515,2023,1,2024,2,6906.39,18669.78
7516,2023,0,2023,1,85799.71,73855.02
7516,2023,1,2024,2,37114.09,105802.24
7517,2023,0,2023,1,4883,4236.5
7517,2023,1,2024,2,2377.89,6299.56
7521,2023,0,2023,1,9036.48,7569.8
7521,2023,1,2024,2,3638.9,10618.08
7523,2023,0,2023,1,19489.31,16464.13
7523,2023,1,2024,2,8045.52,23260.81
7525,2023,0,2023,1,4126.92,3393.27
7525,2023,1,2024,2,1227.29,4402.39
7526,2023,0,2023,1,18771.28,16406.13
7526,2023,1,2024,2,8436.49,23779.64
7529,2023,0,2023,1,9109.52,7653.66
7529,2023,1,2024,2,3825.84,10868.07
7530,2023,0,2023,1,7576.41,6600.63
7530,2023,1,2024,2,3109.37,9309.54
7531,2023,0,2023,1,13067.18,11192.03
7531,2023,1,2024,2,6276.06,16567.48
7532,2023,0,2023,1,2347.55,2005.4
7532,2023,1,2024,2,1010.72,2868.81
7533,2023,0,2023,1,8131.61,7006.77
7533,2023,1,2024,2,3199.17,9763.4
7534,2023,0,2023,1,50681.87,43441.12
7534,2023,1,2024,2,25740.75,65504.37
7535,2023,0,2023,1,15750.4,13933.45
7535,2023,1,2024,2,8118.07,21115.03
7536,2023,0,2023,1,4617.21,4058.32
7536,2023,1,2024,2,1749.65,5596.18
7539,2023,0,2023,1,4956.86,4071.86
7539,2023,1,2024,2,1968.73,5689.09
7540,2023,0,2023,1,5767.94,5017.91
7540,2023,1,2024,2,2697.54,7364.67
7541,2023,0,2023,1,1565.62,1402.22
7541,2023,1,2024,2,768.72,2090.71
7542,2023,0,2023,1,49759.81,40379.84
7542,2023,1,2024,2,14069.04,51796.8
7543,2023,0,2023,1,2926.22,2350.65
7543,2023,1,2024,2,981.21,3138.86
7544,2023,0,2023,1,9081.11,7421.3
7544,2023,1,2024,2,3668.23,10419.07
7545,2023,0,2023,1,52865.11,44391.35
7545,2023,1,2024,2,18994.2,60340.97
7546,2023,0,2023,1,13120.5,11199.77
7546,2023,1,2024,2,5361.69,15776.55
7547,2023,0,2023,1,28327.35,25251.04
7547,2023,1,2024,2,14642.04,38302.97
7549,2023,0,2023,1,170325.72,147906.25
7549,2023,1,2024,2,67103.49,206177.11
7550,2023,0,2023,1,1472.5,1245.5
7550,2023,1,2024,2,586.58,1741.66
7551,2023,0,2023,1,21524.46,18779.26
7551,2023,1,2024,2,10265.65,27735.64
7552,2023,0,2023,1,19076.68,16550.53
7552,2023,1,2024,2,7616.08,23158.08
7553,2023,0,2023,1,7134.92,6174.34
7553,2023,1,2024,2,3504.95,9207.41
7554,2023,0,2023,1,32032.22,27412.11
7554,2023,1,2024,2,15272.87,40482.12
7556,2023,0,2023,1,12503.13,10962.54
7556,2023,1,2024,2,5281.18,15593
7557,2023,0,2023,1,14883.35,12473.6
7557,2023,1,2024,2,5682.36,17235.94
7558,2023,0,2023,1,33883.02,27806.9
7558,2023,1,2024,2,12540.02,38098.16
7561,2023,0,2023,1,16847.81,14300.69
7561,2023,1,2024,2,8075.83,21155.58
7562,2023,0,2023,1,12523.68,10598.15
7562,2023,1,2024,2,4221.58,14170.66
7564,2023,0,2023,1,7411.59,6199.78
7564,2023,1,2024,2,2503.88,8294.27
7566,2023,0,2023,1,841.69,728.39
7566,2023,1,2024,2,352.94,1033.83
7569,2023,0,2023,1,7317,6396.8
7569,2023,1,2024,2,3181.14,9177.88
7570,2023,0,2023,1,100203.25,87991.23
7570,2023,1,2024,2,43967.15,126599.99
7571,2023,0,2023,1,9251.68,7588.56
7571,2023,1,2024,2,3572.03,10518.46
7572,2023,0,2023,1,6282.52,5395.38
7572,2023,1,2024,2,2503.38,7545.26
7573,2023,0,2023,1,16736.37,13715.44
7573,2023,1,2024,2,6928.98,19393.73
7574,2023,0,2023,1,21697.29,20075.32
7574,2023,1,2024,2,11547.35,30759.46
7575,2023,0,2023,1,12221,9997.11
7575,2023,1,2024,2,3669.75,12999.07
7576,2023,0,2023,1,11117.44,9747.77
7576,2023,1,2024,2,4869.35,14017.21
7577,2023,0,2023,1,9764.13,8136.14
7577,2023,1,2024,2,4532.26,11912.73
7578,2023,0,2023,1,131167.96,116559.93
7578,2023,1,2024,2,55474.38,165856.19
7580,2023,0,2023,1,1502.32,1263.4
7580,2023,1,2024,2,596.42,1764.98
7581,2023,0,2023,1,7748.78,6814.88
7581,2023,1,2024,2,3369.36,9778.16
7583,2023,0,2023,1,7431.06,6526.57
7583,2023,1,2024,2,3087.06,9237.88
7584,2023,0,2023,1,9983.92,8827.57
7584,2023,1,2024,2,6060.62,14186.24
7585,2023,0,2023,1,3328.96,2823.53
7585,2023,1,2024,2,1274.21,3904.28
7586,2023,0,2023,1,2387.01,2027.25
7586,2023,1,2024,2,1091.05,2953.87
7587,2023,0,2023,1,15460.66,13720.41
7587,2023,1,2024,2,7216.76,20124.86
7588,2023,0,2023,1,7064.91,5955.79
7588,2023,1,2024,2,2627.31,8170.63
7589,2023,0,2023,1,11812.75,10695.68
7589,2023,1,2024,2,5520.71,15694.32
7590,2023,0,2023,1,12740.24,11069.41
7590,2023,1,2024,2,5458.16,15811.75
7591,2023,0,2023,1,34678.49,30658.8
7591,2023,1,2024,2,18556.1,47064
7592,2023,0,2023,1,3472.35,2899.02
7592,2023,1,2024,2,1085.86,3805.58
7593,2023,0,2023,1,16084.62,13159.45
7593,2023,1,2024,2,6057.1,18114.99
7594,2023,0,2023,1,61.27,50.83
7594,2023,1,2024,2,28.66,74.61
7596,2023,0,2023,1,42550.89,34710.23
7596,2023,1,2024,2,10810.1,43528.4
7597,2023,0,2023,1,2988.08,2505.84
7597,2023,1,2024,2,1140.66,3462.41
7598,2023,0,2023,1,129698.93,111355
7598,2023,1,2024,2,48736.79,153198.72
7600,2023,0,2023,1,13724.07,11887.81
7600,2023,1,2024,2,6204.44,17262.1
7601,2023,0,2023,1,4341.73,3675.46
7601,2023,1,2024,2,2084.99,5440.49
7602,2023,0,2023,1,22371.19,18754.09
7602,2023,1,2024,2,9034.8,26328.09
7603,2023,0,2023,1,140962.88,119541.1
7603,2023,1,2024,2,60644.8,170969.85
7605,2023,0,2023,1,15916.9,13822.5
7605,2023,1,2024,2,7696.23,20506.03
7606,2023,0,2023,1,3797.58,3165.26
7606,2023,1,2024,2,1244.3,4202.37
7607,2023,0,2023,1,12452.92,10411.69
7607,2023,1,2024,2,4331.58,14033.25
7608,2023,0,2023,1,19648.68,17174.21
7608,2023,1,2024,2,9997.49,25912.66
7610,2023,0,2023,1,12133.09,10396.92
7610,2023,1,2024,2,5048.19,14722.75
7611,2023,0,2023,1,6251.26,5235.12
7611,2023,1,2024,2,2342.65,7196.97
7612,2023,0,2023,1,22909.84,18992.47
7612,2023,1,2024,2,8906.44,26375.98
7615,2023,0,2023,1,7796.26,6705.82
7615,2023,1,2024,2,3750.97,9932.16
7617,2023,0,2023,1,2989.02,2754.9
7617,2023,1,2024,2,1660.22,4285.08
7618,2023,0,2023,1,12587.74,10090.43
7618,2023,1,2024,2,4095.3,13373.25
7619,2023,0,2023,1,2136.01,1807.14
7619,2023,1,2024,2,808.47,2491.13
7620,2023,0,2023,1,17865.31,15599.27
7620,2023,1,2024,2,7638.62,22269
7622,2023,0,2023,1,5753.58,4797.26
7622,2023,1,2024,2,2080.41,6531.88
7623,2023,0,2023,1,2943.61,2389.42
7623,2023,1,2024,2,1182.35,3349.17
7625,2023,0,2023,1,1439.5,1278.23
7625,2023,1,2024,2,633.3,1840.57
7626,2023,0,2023,1,99964.83,85640.2
7626,2023,1,2024,2,45649.4,124748.18
7628,2023,0,2023,1,22811.45,20002.02
7628,2023,1,2024,2,9997.53,28768.26
7629,2023,0,2023,1,1289.53,1102.32
7629,2023,1,2024,2,593.49,1609.66
7630,2023,0,2023,1,3995.99,3329.57
7630,2023,1,2024,2,1681.74,4730.84
7631,2023,0,2023,1,8129.8,6777.81
7631,2023,1,2024,2,2747.57,9068.45
7632,2023,0,2023,1,6854.58,6000.29
7632,2023,1,2024,2,3217.6,8816.88
7634,2023,0,2023,1,8224.39,6579.66
7634,2023,1,2024,2,2595.92,8656.44
7635,2023,0,2023,1,2020.33,1742.58
7635,2023,1,2024,2,773.21,2409.48
7636,2023,0,2023,1,5588.14,4607.28
7636,2023,1,2024,2,2316.9,6517.5
7638,2023,0,2023,1,4032.84,3557.35
7638,2023,1,2024,2,1848.6,5188
7639,2023,0,2023,1,781.23,651.66
7639,2023,1,2024,2,286.5,890.64
7640,2023,0,2023,1,26757.98,22458.63
7640,2023,1,2024,2,10648.25,31395.98
7641,2023,0,2023,1,18396.63,16678.87
7641,2023,1,2024,2,10490.91,26190.21
7642,2023,0,2023,1,8440.02,7387.85
7642,2023,1,2024,2,3670.24,10600.54
7643,2023,0,2023,1,12442.78,10628.37
7643,2023,1,2024,2,4425.65,14408.67
7644,2023,0,2023,1,5560.05,4664.02
7644,2023,1,2024,2,1794.83,6169.6
7645,2023,0,2023,1,19743.53,15590.49
7645,2023,1,2024,2,6686.74,20870.68
7646,2023,0,2023,1,13753.57,11541.34
7646,2023,1,2024,2,5586.22,16229.02
7647,2023,0,2023,1,10644.88,9397.48
7647,2023,1,2024,2,4095.05,13012.65
7650,2023,0,2023,1,19290.48,16571.99
7650,2023,1,2024,2,9001.35,24304.84
7651,2023,0,2023,1,14727.23,12737.58
7651,2023,1,2024,2,5696.63,17664.59
7652,2023,0,2023,1,110.12,94.47
7652,2023,1,2024,2,48.57,136.14
7653,2023,0,2023,1,6382.61,5358.21
7653,2023,1,2024,2,2753.81,7670.04
7654,2023,0,2023,1,34669.29,27606.21
7654,2023,1,2024,2,10921.53,36302.73
7655,2023,0,2023,1,13201.96,11629.12
7655,2023,1,2024,2,6261.12,17144.31
7656,2023,0,2023,1,73901.4,64336.58
7656,2023,1,2024,2,33630.06,93614.01
7657,2023,0,2023,1,4615.75,4140.92
7657,2023,1,2024,2,2032.57,5964.4
7658,2023,0,2023,1,119180.7,97511.97
7658,2023,1,2024,2,44340.41,133790.68
7659,2023,0,2023,1,8818.07,7738.35
7659,2023,1,2024,2,3891.99,11153.79
7660,2023,0,2023,1,13077.38,11208.48
7660,2023,1,2024,2,4565.93,15121.89
7661,2023,0,2023,1,2645.62,2249.73
7661,2023,1,2024,2,991.62,3092.96
7662,2023,0,2023,1,14916.32,13013.86
7662,2023,1,2024,2,8603.66,20520.19
7663,2023,0,2023,1,33552.48,27655.48
7663,2023,1,2024,2,11770.33,37357.13
7664,2023,0,2023,1,2095.47,1782.45
7664,2023,1,2024,2,835.34,2493
7665,2023,0,2023,1,124907.65,112326.86
7665,2023,1,2024,2,58622.17,165044.56
7666,2023,0,2023,1,3545.66,3008.1
7666,2023,1,2024,2,1465.66,4251.55
7667,2023,0,2023,1,8252.85,6885.45
7667,2023,1,2024,2,2612.47,9065.07
7668,2023,0,2023,1,5704.45,4851.32
7668,2023,1,2024,2,2513.37,6988.8
7669,2023,0,2023,1,9009.61,7775.06
7669,2023,1,2024,2,3739.52,11002.18
7670,2023,0,2023,1,4809.76,4192.06
7670,2023,1,2024,2,1991.97,5928.21
7671,2023,0,2023,1,21464.18,17768.92
7671,2023,1,2024,2,7230.5,23754.61
7672,2023,0,2023,1,24084.41,19945.8
7672,2023,1,2024,2,8397.88,26900.61
7675,2023,0,2023,1,1606.64,1363
7675,2023,1,2024,2,654.89,1918.57
7676,2023,0,2023,1,8745.07,7574.94
7676,2023,1,2024,2,4368.13,11358.6
7677,2023,0,2023,1,19373.7,16657.5
7677,2023,1,2024,2,8880.59,24293.04
7678,2023,0,2023,1,11042.22,9234.59
7678,2023,1,2024,2,4052.15,12623.39
7680,2023,0,2023,1,2916.52,2460.51
7680,2023,1,2024,2,968.56,3277.63
7682,2023,0,2023,1,8311.99,6931.7
7682,2023,1,2024,2,3369.66,9741.79
7685,2023,0,2023,1,10076.16,8209.61
7685,2023,1,2024,2,3013.16,10664.6
7689,2023,0,2023,1,10060.03,8569.29
7689,2023,1,2024,2,5632.4,13367.06
7690,2023,0,2023,1,6596.4,5769.44
7690,2023,1,2024,2,3303.78,8659.04
7691,2023,0,2023,1,10294.97,8842.45
7691,2023,1,2024,2,4365.5,12592.02
7693,2023,0,2023,1,8960.27,7455.43
7693,2023,1,2024,2,3075.08,10014.05
7694,2023,0,2023,1,7106.06,6046.74
7694,2023,1,2024,2,3426.56,8962.49
7695,2023,0,2023,1,15486.49,13296.86
7695,2023,1,2024,2,7665.86,19878.84
7696,2023,0,2023,1,7769.29,6643.85
7696,2023,1,2024,2,3371.98,9527.37
7697,2023,0,2023,1,11776.99,9900.9
7697,2023,1,2024,2,5858.39,14826.05
7698,2023,0,2023,1,9627.15,8354.99
7698,2023,1,2024,2,4994.31,12689.34
7699,2023,0,2023,1,8158.81,7168.7
7699,2023,1,2024,2,3760.64,10472.97
7700,2023,0,2023,1,12116.66,9893.57
7700,2023,1,2024,2,4289.76,13396.26
7701,2023,0,2023,1,26627.74,23372.5
7701,2023,1,2024,2,11889.11,33808.17
7704,2023,0,2023,1,9572.45,7837.96
7704,2023,1,2024,2,3062.13,10345.24
7705,2023,0,2023,1,16333.6,13797.34
7705,2023,1,2024,2,6820.46,19558.74
7706,2023,0,2023,1,212188.21,186207.59
7706,2023,1,2024,2,97093.74,271413.05
7707,2023,0,2023,1,9315.72,7653.38
7707,2023,1,2024,2,4320.41,11202.84
7708,2023,0,2023,1,28356.16,22815.47
7708,2023,1,2024,2,10274.06,31082.01
7710,2023,0,2023,1,9623.29,7866.94
7710,2023,1,2024,2,3344.38,10600.94
7712,2023,0,2023,1,110662.01,89659.53
7712,2023,1,2024,2,41202.02,123041.84
7713,2023,0,2023,1,2003.72,1610.01
7713,2023,1,2024,2,747.98,2211.02
7715,2023,0,2023,1,6407.41,5568.37
7715,2023,1,2024,2,2417.85,7669.6
7716,2023,0,2023,1,6815.83,6140.38
7716,2023,1,2024,2,3595.26,9379.34
7717,2023,0,2023,1,16096.22,13495.11
7717,2023,1,2024,2,6590.16,19020.31
7718,2023,0,2023,1,2289.93,2013.76
7718,2023,1,2024,2,1146.28,3021.8
7719,2023,0,2023,1,8203.22,7315.8
7719,2023,1,2024,2,3655.42,10575.78
7720,2023,0,2023,1,57348.57,46971.23
7720,2023,1,2024,2,20376.24,63660.34
7721,2023,0,2023,1,1546.14,1341.13
7721,2023,1,2024,2,647.28,1902.59
7722,2023,0,2023,1,24249.11,21087.82
7722,2023,1,2024,2,12111.91,31620.74
7725,2023,0,2023,1,29805.58,25041.95
7725,2023,1,2024,2,11395.7,34616.35
7726,2023,0,2023,1,8015.7,6808.96
7726,2023,1,2024,2,3236.67,9558.36
7727,2023,0,2023,1,15025.95,13355.84
7727,2023,1,2024,2,7465.59,19991.65
7728,2023,0,2023,1,4472.38,3932.55
7728,2023,1,2024,2,2049.4,5734.58
7730,2023,0,2023,1,335.82,281.92
7730,2023,1,2024,2,135.5,395.68
7731,2023,0,2023,1,9184.61,7724.72
7731,2023,1,2024,2,3669.63,10811.06
7733,2023,0,2023,1,21045.79,18750.21
7733,2023,1,2024,2,10905.43,28466.12
7734,2023,0,2023,1,5137.33,4389.93
7734,2023,1,2024,2,2051.47,6142.94
7738,2023,0,2023,1,12002.78,9973.2
7738,2023,1,2024,2,4448.31,13669.32
7739,2023,0,2023,1,6787.24,5690.81
7739,2023,1,2024,2,2749.51,7996.16
7740,2023,0,2023,1,2010.92,1733.79
7740,2023,1,2024,2,843.93,2461.4
7741,2023,0,2023,1,2653.96,2276
7741,2023,1,2024,2,1181.49,3289.23
7742,2023,0,2023,1,4352.55,3803.47
7742,2023,1,2024,2,1765.51,5346.25
7743,2023,0,2023,1,15485.81,13365.6
7743,2023,1,2024,2,6408.69,18896.86
7744,2023,0,2023,1,267568.73,240467.99
7744,2023,1,2024,2,152756.71,377752.71
7745,2023,0,2023,1,10217.75,8971.32
7745,2023,1,2024,2,4750.51,13142.33
7746,2023,0,2023,1,10549.37,8923.4
7746,2023,1,2024,2,4236.56,12506.98
7747,2023,0,2023,1,14304.01,11919.92
7747,2023,1,2024,2,6032.87,16947.27
7748,2023,0,2023,1,95683.28,80463.46
7748,2023,1,2024,2,44395.37,117797.09
7749,2023,0,2023,1,14573.29,12385.94
7749,2023,1,2024,2,4968.03,16608.3
7751,2023,0,2023,1,10933.67,9214.13
7751,2023,1,2024,2,4216.57,12767.56
7753,2023,0,2023,1,19591.94,17023.46
7753,2023,1,2024,2,8655.74,24544.44
7754,2023,0,2023,1,33792.54,29151.95
7754,2023,1,2024,2,12766.84,40165.57
7755,2023,0,2023,1,16250.71,13531.35
7755,2023,1,2024,2,5988.99,18518.15
7756,2023,0,2023,1,11934.79,10586.11
7756,2023,1,2024,2,5907.39,15825.94
7758,2023,0,2023,1,8698.58,7415.96
7758,2023,1,2024,2,3676.95,10550.74
7759,2023,0,2023,1,14515.73,12908.85
7759,2023,1,2024,2,6932.87,19074.26
7760,2023,0,2023,1,27325.74,23245.11
7760,2023,1,2024,2,12933.32,34247.06
7762,2023,0,2023,1,153165.77,131167.33
7762,2023,1,2024,2,64312.68,186243.09
7764,2023,0,2023,1,13998.49,11969.53
7764,2023,1,2024,2,7762.57,18606.98
7765,2023,0,2023,1,118938.99,91913.81
7765,2023,1,2024,2,36403.51,120045.76
7766,2023,0,2023,1,4148.72,3808.7
7766,2023,1,2024,2,2401.67,6013.53
7767,2023,0,2023,1,25003.11,20904.64
7767,2023,1,2024,2,8802.41,28264.17
7768,2023,0,2023,1,8240,7153.27
7768,2023,1,2024,2,3809.73,10460.56
7769,2023,0,2023,1,9362.85,7959.51
7769,2023,1,2024,2,3257.54,10728.8
7770,2023,0,2023,1,1147.56,956.44
7770,2023,1,2024,2,437.53,1321.1
7771,2023,0,2023,1,15410.37,12968.35
7771,2023,1,2024,2,6157.33,18149.95
7772,2023,0,2023,1,180.71,153.04
7772,2023,1,2024,2,72.69,214.6
7773,2023,0,2023,1,8233.78,6896.03
7773,2023,1,2024,2,3730.89,10020.75
7774,2023,0,2023,1,11024.07,9326.9
7774,2023,1,2024,2,4171.25,12855.98
7775,2023,0,2023,1,61489.76,51651.12
7775,2023,1,2024,2,20948.87,69248.07
7776,2023,0,2023,1,22782.53,18943.59
7776,2023,1,2024,2,8811.39,26270.22
7777,2023,0,2023,1,6734.98,5941.46
7777,2023,1,2024,2,3229.05,8790.05
7778,2023,0,2023,1,2885.21,2442.53
7778,2023,1,2024,2,1262.86,3511.63
7779,2023,0,2023,1,6388.6,5393.21
7779,2023,1,2024,2,2670.34,7647.49
7780,2023,0,2023,1,54507.82,47277.76
7780,2023,1,2024,2,24426.08,68463.89
7781,2023,0,2023,1,20227.4,16854.73
7781,2023,1,2024,2,8726.22,24125.96
7782,2023,0,2023,1,2241.11,1930.32
7782,2023,1,2024,2,1027.9,2815.68
7783,2023,0,2023,1,9995.01,8566.46
7783,2023,1,2024,2,4054.35,12041.34
7785,2023,0,2023,1,4272.04,3733.51
7785,2023,1,2024,2,2016.56,5495.86
7786,2023,0,2023,1,18757.48,16256.84
7786,2023,1,2024,2,8021.96,23209.36
7787,2023,0,2023,1,11900.37,9945
7787,2023,1,2024,2,4589.25,13780.18
7788,2023,0,2023,1,98633.61,84971.75
7788,2023,1,2024,2,42103.96,121243.83
7789,2023,0,2023,1,17844.49,15692.97
7789,2023,1,2024,2,8995.97,23604.3
7791,2023,0,2023,1,31561.92,27988.4
7791,2023,1,2024,2,13479.38,39941.61
7792,2023,0,2023,1,26053.39,23089.47
7792,2023,1,2024,2,14957.01,36344.92
7795,2023,0,2023,1,7857.02,6874.74
7795,2023,1,2024,2,3410.64,9858.98
7797,2023,0,2023,1,15834.5,13995.5
7797,2023,1,2024,2,7252.55,20405.75
7798,2023,0,2023,1,2954.15,2484.12
7798,2023,1,2024,2,1382.68,3646.8
7799,2023,0,2023,1,1832.32,1589.29
7799,2023,1,2024,2,751.31,2240.95
7800,2023,0,2023,1,20456.73,16754.35
7800,2023,1,2024,2,6529.18,22101.84
7801,2023,0,2023,1,4545.78,3895.15
7801,2023,1,2024,2,2249.14,5822.37
7802,2023,0,2023,1,9014.64,7516.31
7802,2023,1,2024,2,3091.57,10094.03
7804,2023,0,2023,1,17404.41,15060.58
7804,2023,1,2024,2,7359.52,21429.01
7808,2023,0,2023,1,16341.27,13443.13
7808,2023,1,2024,2,6691.87,18948.19
7809,2023,0,2023,1,3772.49,3213.33
7809,2023,1,2024,2,1643.84,4613.52
7811,2023,0,2023,1,27952.3,24084.89
7811,2023,1,2024,2,14168.1,36292.73
7813,2023,0,2023,1,12759.47,11033.44
7813,2023,1,2024,2,5087.28,15432.54
7814,2023,0,2023,1,139144.87,119494.72
7814,2023,1,2024,2,53519.38,165456.05
7815,2023,0,2023,1,7239.78,5927.8
7815,2023,1,2024,2,2791.42,8213.37
7816,2023,0,2023,1,46350.74,39816.04
7816,2023,1,2024,2,19359.88,56446.48
7817,2023,0,2023,1,25964.15,21542.16
7817,2023,1,2024,2,9048.45,29049.55
7819,2023,0,2023,1,30412.23,25498.75
7819,2023,1,2024,2,12297.13,35809.12
7820,2023,0,2023,1,9043.73,7530.49
7820,2023,1,2024,2,3983.05,10847.08
7821,2023,0,2023,1,9654.41,8860.95
7821,2023,1,2024,2,4641.6,13121.07
7822,2023,0,2023,1,13659,11165.35
7822,2023,1,2024,2,5578.71,15725.59
7824,2023,0,2023,1,1504.62,1316.95
7824,2023,1,2024,2,658.54,1893.34
7825,2023,0,2023,1,37724.51,31842.43
7825,2023,1,2024,2,14156.61,43791.71
7826,2023,0,2023,1,6301.05,5389.71
7826,2023,1,2024,2,2556.1,7576.11
7827,2023,0,2023,1,10961.68,8656.8
7827,2023,1,2024,2,3269.45,11238.79
7828,2023,0,2023,1,3962.31,3187.89
7828,2023,1,2024,2,1510.3,4403.01
7829,2023,0,2023,1,22501.35,19130.13
7829,2023,1,2024,2,9458.56,27171.57
7831,2023,0,2023,1,7274.28,6045.09
7831,2023,1,2024,2,2909.27,8462.76
7832,2023,0,2023,1,22370.3,19241.59
7832,2023,1,2024,2,8711.06,26734.33
7833,2023,0,2023,1,7799.5,6579.13
7833,2023,1,2024,2,2937.11,9056.68
7834,2023,0,2023,1,15102.92,13354.63
7834,2023,1,2024,2,6938.25,19489.71
7835,2023,0,2023,1,971.7,818.83
7835,2023,1,2024,2,449.82,1197.89
7836,2023,0,2023,1,15986.48,13781.52
7836,2023,1,2024,2,6024.55,18975.14
7837,2023,0,2023,1,7147.56,6109.3
7837,2023,1,2024,2,3150.74,8802.37
7839,2023,0,2023,1,22495.25,19409.5
7839,2023,1,2024,2,11008.01,28907.51
7840,2023,0,2023,1,28448.23,25604.44
7840,2023,1,2024,2,14444.4,38604.92
7841,2023,0,2023,1,16123.77,13864.87
7841,2023,1,2024,2,7570.95,20375.15
7842,2023,0,2023,1,1670.32,1411.8
7842,2023,1,2024,2,684.4,1990.28
7843,2023,0,2023,1,15214.53,12505.57
7843,2023,1,2024,2,6052.57,17480.48
7844,2023,0,2023,1,1536.78,1278.3
7844,2023,1,2024,2,552.11,1737.55
7845,2023,0,2023,1,24957.93,22084.01
7845,2023,1,2024,2,12646.26,33274.04
7846,2023,0,2023,1,9919.75,8586.87
7846,2023,1,2024,2,4575.77,12547.81
7849,2023,0,2023,1,7276.2,6064.1
7849,2023,1,2024,2,3215.07,8743.58
7850,2023,0,2023,1,21086.24,17586.33
7850,2023,1,2024,2,7676.78,23988.92
7851,2023,0,2023,1,6551.92,5458.18
7851,2023,1,2024,2,2382.54,7443
7852,2023,0,2023,1,26848.99,23536.15
7852,2023,1,2024,2,11991.26,34047.84
7853,2023,0,2023,1,5746.17,5034.53
7853,2023,1,2024,2,2791.05,7479.93
7854,2023,0,2023,1,13752.66,11691.66
7854,2023,1,2024,2,5900.08,16707.54
7855,2023,0,2023,1,40617.75,33771.37
7855,2023,1,2024,2,15803.51,46911.09
7856,2023,0,2023,1,13855.09,12203.08
7856,2023,1,2024,2,6380.1,17822.45
7858,2023,0,2023,1,10247.6,8952.95
7858,2023,1,2024,2,4309.93,12718.38
7859,2023,0,2023,1,17002.39,13949.65
7859,2023,1,2024,2,7087.32,19764.47
7860,2023,0,2023,1,5078.77,4405.75
7860,2023,1,2024,2,2031.35,6167.91
7861,2023,0,2023,1,37127.15,32895.6
7861,2023,1,2024,2,19346.47,50037.07
7862,2023,0,2023,1,13876.09,12820.98
7862,2023,1,2024,2,6940.46,19233.71
7863,2023,0,2023,1,6201.7,5391.87
7863,2023,1,2024,2,2460.89,7531.4
7864,2023,0,2023,1,5128.92,4183.98
7864,2023,1,2024,2,1859.07,5700.55
7865,2023,0,2023,1,18466.68,15276.44
7865,2023,1,2024,2,8329.14,22166.66
7866,2023,0,2023,1,101984.49,83521.94
7866,2023,1,2024,2,41243.01,117298.61
7867,2023,0,2023,1,6432.74,5690.11
7867,2023,1,2024,2,3593.59,8868.83
7870,2023,0,2023,1,20014.32,17625.27
7870,2023,1,2024,2,8727.18,25310.71
7872,2023,0,2023,1,121216.6,97851.74
7872,2023,1,2024,2,41577.9,131415.38
7874,2023,0,2023,1,6096.39,5241.82
7874,2023,1,2024,2,2436.63,7336.88
7875,2023,0,2023,1,21048.4,17645.33
7875,2023,1,2024,2,7745.8,24138.81
7876,2023,0,2023,1,28179.68,23408.93
7876,2023,1,2024,2,10993.64,32541.38
7877,2023,0,2023,1,7428.87,6307.3
7877,2023,1,2024,2,2854.45,8730.8
7878,2023,0,2023,1,4862.84,4145.29
7878,2023,1,2024,2,2364.92,6161.25
7879,2023,0,2023,1,18747.32,16002.89
7879,2023,1,2024,2,7257.75,22198.17
7880,2023,0,2023,1,5995.62,5212.4
7880,2023,1,2024,2,2927.35,7757.34
7881,2023,0,2023,1,1965.27,1663.04
7881,2023,1,2024,2,735.09,2285.08
7882,2023,0,2023,1,10108.69,8128.14
7882,2023,1,2024,2,2867.85,10434.11
7883,2023,0,2023,1,24637.16,20258.88
7883,2023,1,2024,2,8932.63,27604.08
7884,2023,0,2023,1,8796.73,7658.13
7884,2023,1,2024,2,4116.89,11242.15
7885,2023,0,2023,1,9015.22,7585.63
7885,2023,1,2024,2,3134.74,10223.28
7886,2023,0,2023,1,12646.32,11562.36
7886,2023,1,2024,2,7248.08,18189.19
7887,2023,0,2023,1,35305.67,30440.49
7887,2023,1,2024,2,15094.22,43454.71
7889,2023,0,2023,1,3985.83,3427.84
7889,2023,1,2024,2,1694.68,4885.27
7890,2023,0,2023,1,11681.06,10322.68
7890,2023,1,2024,2,5672.51,15335.54
7891,2023,0,2023,1,16763.56,13987.84
7891,2023,1,2024,2,5758.66,18792.98
7893,2023,0,2023,1,16460.93,14604.72
7893,2023,1,2024,2,6987.28,20804.08
7894,2023,0,2023,1,9873.44,7803.57
7894,2023,1,2024,2,3338.94,10442.53
7895,2023,0,2023,1,26128.95,21491.1
7895,2023,1,2024,2,12334.44,31636.19
7897,2023,0,2023,1,7971.27,6816.6
7897,2023,1,2024,2,3128.66,9492.06
7898,2023,0,2023,1,26231.53,21335.11
7898,2023,1,2024,2,9552.63,29104.63
7900,2023,0,2023,1,21343.21,18584.91
7900,2023,1,2024,2,8953.68,26381.45
7901,2023,0,2023,1,141992.28,117140.96
7901,2023,1,2024,2,48828.57,157423.61
7903,2023,0,2023,1,12447.01,10544.9
